,timeStamp,price
467,Jan 19 2023,15.741965457765847
468,Jan 19 2023,15.844260156571078
469,Jan 19 2023,15.871155153299755
470,Jan 19 2023,16.063730951520498
471,Jan 19 2023,15.994257151882493
472,Jan 19 2023,16.02673245617864
473,Jan 19 2023,15.924977834359371
474,Jan 19 2023,16.082016822563627
475,Jan 19 2023,16.116226267824317
476,Jan 19 2023,16.10609119635976
477,Jan 19 2023,15.947876040832378
478,Jan 19 2023,15.866893056655373
479,Jan 19 2023,15.933432463682124
480,Jan 19 2023,16.074526408961873
481,Jan 19 2023,15.963333396676717
482,Jan 19 2023,15.996293061939726
483,Jan 19 2023,15.88526455190187
484,Jan 19 2023,16.015517573880228
485,Jan 19 2023,16.153492681238
486,Jan 19 2023,16.212122530863336
487,Jan 19 2023,16.072192039027787
488,Jan 19 2023,16.13421643270358
489,Jan 20 2023,16.202449974789992
490,Jan 20 2023,16.12111191895702
491,Jan 20 2023,16.221701051525145
492,Jan 20 2023,16.214804767726786
493,Jan 20 2023,16.151916557486203
494,Jan 20 2023,16.139190449047728
495,Jan 20 2023,15.952322246447213
496,Jan 20 2023,15.969404234224958
497,Jan 20 2023,15.961510724589905
498,Jan 20 2023,15.943317655528164
499,Jan 20 2023,16.005511127773538
500,Jan 20 2023,15.99162919242936
501,Jan 20 2023,15.999380712437333
502,Jan 20 2023,16.151561319461443
503,Jan 20 2023,16.079995609910966
504,Jan 20 2023,16.16828463914228
505,Jan 20 2023,16.19441964547885
506,Jan 20 2023,16.422760357685185
507,Jan 20 2023,16.51242367525357
508,Jan 20 2023,16.54135443186076
509,Jan 20 2023,16.665978663188003
510,Jan 20 2023,17.174075299961977
511,Jan 20 2023,17.39096763828192
512,Jan 20 2023,17.3922184730176
513,Jan 21 2023,17.529588820170527
514,Jan 21 2023,17.320730031415245
515,Jan 21 2023,17.41661659998229
516,Jan 21 2023,17.358330751202857
517,Jan 21 2023,17.31385471281102
518,Jan 21 2023,17.27590138473981
519,Jan 21 2023,17.2485017027522
520,Jan 21 2023,17.3557861581275
521,Jan 21 2023,17.408782748957055
522,Jan 21 2023,17.358015426031066
523,Jan 21 2023,17.57229645777069
524,Jan 21 2023,17.100995585078156
525,Jan 21 2023,17.195556850632382
526,Jan 21 2023,17.32961627240655
527,Jan 21 2023,17.227307793742987
528,Jan 21 2023,17.225138724495096
529,Jan 21 2023,17.315662018246854
530,Jan 21 2023,17.404344334310718
531,Jan 21 2023,17.35482323338961
532,Jan 21 2023,17.416196232113474
533,Jan 21 2023,17.39914044886877
534,Jan 21 2023,17.359458328307227
535,Jan 21 2023,17.397854175603328
536,Jan 21 2023,17.282576927457995
537,Jan 22 2023,16.89118172340686
538,Jan 22 2023,17.082529960335577
539,Jan 22 2023,17.045045075627257
540,Jan 22 2023,16.90663283276797
541,Jan 22 2023,16.94052712666373
542,Jan 22 2023,17.05960220182258
543,Jan 22 2023,17.05482191681734
544,Jan 22 2023,17.150455242367578
545,Jan 22 2023,17.131440439922304
546,Jan 22 2023,17.235916371164247
547,Jan 22 2023,17.149115953016288
548,Jan 22 2023,17.23323890827216
549,Jan 22 2023,17.43931803022585
550,Jan 22 2023,17.752178948893153
551,Jan 22 2023,17.777400261311495
552,Jan 22 2023,17.866167700570696
553,Jan 22 2023,18.12480458510674
554,Jan 22 2023,17.986718477002135
555,Jan 22 2023,18.13621447122516
556,Jan 22 2023,18.090104277831806
557,Jan 22 2023,17.892273892504004
558,Jan 22 2023,17.358472093053734
559,Jan 22 2023,17.25753187765228
560,Jan 22 2023,17.21255913809684
561,Jan 23 2023,17.386182691226722
562,Jan 23 2023,17.586390619008178
563,Jan 23 2023,17.80305210245392
564,Jan 23 2023,17.81227890776946
565,Jan 23 2023,17.989761005864228
566,Jan 23 2023,17.944268528328216
567,Jan 23 2023,17.779939099716557
568,Jan 23 2023,17.818925062361206
569,Jan 23 2023,17.679379245537486
570,Jan 23 2023,17.639914568024953
571,Jan 23 2023,17.780707074294757
572,Jan 23 2023,17.911474937649388
573,Jan 23 2023,17.86679069026883
574,Jan 23 2023,17.785784680916706
575,Jan 23 2023,17.576039510203806
576,Jan 23 2023,17.72841894945858
577,Jan 23 2023,17.55146288316415
578,Jan 23 2023,17.543923070176778
579,Jan 23 2023,17.661173184601704
580,Jan 23 2023,17.801007864743983
581,Jan 23 2023,17.6346054996988
582,Jan 23 2023,17.793469292524797
583,Jan 23 2023,17.847936019193494
584,Jan 23 2023,18.110314454196995
585,Jan 24 2023,18.054756252801276
586,Jan 24 2023,18.361444262553718
587,Jan 24 2023,18.330056783404
